log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-6.820189476013184,66.375732421875,7.840401649475098,-7.840401649475098,-6.820189476013184,66.375732421875,7.840401649475098,-7.840401649475098,0.0,nan,0,0,,,,,,,,,
-6.820189476013184,55.408477783203125,7.837772369384766,-7.837772369384766,-6.820189476013184,55.408477783203125,7.837772369384766,-7.837772369384766,,,1,1,118.78013610839844,0.04413938522338867,-20.479122161865234,11.89223861694336,118.78013610839844,0.04413938522338867,-20.479122161865234,11.89223861694336,
-6.820189476013184,110.57853698730469,7.835203647613525,-7.835203647613525,-6.820189476013184,110.57853698730469,7.835203647613525,-7.835203647613525,,,2,2,,,,,,,,,
-6.820189476013184,78.01055908203125,7.832699775695801,-7.832699775695801,-6.820189476013184,78.01055908203125,7.832699775695801,-7.832699775695801,,,3,3,,,,,,,,,
-6.820189476013184,63.5623893737793,7.830248832702637,-7.830248832702637,-6.820189476013184,63.56239318847656,7.830248832702637,-7.830248832702637,,,4,4,,,,,,,,,
-6.820189476013184,62.1795654296875,7.827841281890869,-7.827841281890869,-6.820189476013184,62.1795654296875,7.827841281890869,-7.827841281890869,0.0,nan,5,5,,,,,,,,,
-6.820189476013184,58.2218132019043,7.825465202331543,-7.825465202331543,-6.820189476013184,58.22181701660156,7.825465202331543,-7.825465202331543,,,6,6,,,,,,,,,
-6.820189476013184,54.21638107299805,7.823111534118652,-7.823111534118652,-6.820189476013184,54.21638488769531,7.823111534118652,-7.823111534118652,,,7,7,,,,,,,,,
-6.820189476013184,54.4071159362793,7.820767879486084,-7.820767879486084,-6.820189476013184,54.40711975097656,7.820767879486084,-7.820767879486084,,,8,8,,,,,,,,,
-6.820189476013184,54.21638107299805,7.818425178527832,-7.818425178527832,-6.820189476013184,54.21638488769531,7.818425178527832,-7.818425178527832,,,9,9,,,,,,,,,
-6.820189476013184,54.4071159362793,7.816070556640625,-7.816070556640625,-6.820189476013184,54.40711975097656,7.816070556640625,-7.816070556640625,0.0,nan,10,10,,,,,,,,,
-6.820189476013184,54.7885856628418,7.813696384429932,-7.813696384429932,-6.820189476013184,54.78858947753906,7.813696384429932,-7.813696384429932,,,11,11,121.4027328491211,0.017380475997924805,-10.145505905151367,3.2014801502227783,121.40274047851562,0.017380475997924805,-10.145505905151367,3.2014801502227783,
-6.820189476013184,115.15617370605469,7.811291694641113,-7.811291694641113,-6.820189476013184,115.15617370605469,7.811291694641113,-7.811291694641113,,,12,12,,,,,,,,,
-6.820189476013184,84.78164672851562,7.808847904205322,-7.808847904205322,-6.820189476013184,84.78164672851562,7.808847904205322,-7.808847904205322,,,13,13,,,,,,,,,
-6.820189476013184,66.13731384277344,7.806357383728027,-7.806357383728027,-6.820189476013184,66.13731384277344,7.806357383728027,-7.806357383728027,,,14,14,,,,,,,,,
-6.820189476013184,60.0338020324707,7.8038129806518555,-7.8038129806518555,-6.820189476013184,60.03379821777344,7.8038129806518555,-7.8038129806518555,0.0,nan,15,15,,,,,,,,,
-6.820189476013184,59.604644775390625,7.801206111907959,-7.801206111907959,-6.820189476013184,59.604644775390625,7.801206111907959,-7.801206111907959,,,16,16,,,,,,,,,
-6.820189476013184,57.9833984375,7.798530578613281,-7.798530578613281,-6.820189476013184,57.9833984375,7.798530578613281,-7.798530578613281,,,17,17,,,,,,,,,
-6.820189476013184,58.3648681640625,7.795780181884766,-7.795780181884766,-6.820189476013184,58.3648681640625,7.795780181884766,-7.795780181884766,,,18,18,,,,,,,,,
-6.820189476013184,56.552886962890625,7.792948246002197,-7.792948246002197,-6.820189476013184,56.552886962890625,7.792948246002197,-7.792948246002197,,,19,19,,,,,,,,,
-6.820189476013184,54.168701171875,7.7900285720825195,-7.7900285720825195,-6.820189476013184,54.168701171875,7.7900285720825195,-7.7900285720825195,0.0,nan,20,20,,,,,,,,,
-6.820189476013184,57.26813888549805,7.787016868591309,-7.787016868591309,-6.820189476013184,57.26814270019531,7.787016868591309,-7.787016868591309,,,21,21,118.39866638183594,0.038347601890563965,-15.529406547546387,7.620059013366699,118.39866638183594,0.038347601890563965,-15.529406547546387,7.620059013366699,
-6.820189476013184,75.00648498535156,7.783909797668457,-7.783909797668457,-6.820189476013184,75.00648498535156,7.783909797668457,-7.783909797668457,,,22,22,,,,,,,,,
-6.820189476013184,71.23947143554688,7.780703544616699,-7.780703544616699,-6.820189476013184,71.23947143554688,7.780703544616699,-7.780703544616699,,,23,23,,,,,,,,,
-6.820189476013184,57.55424880981445,7.777396202087402,-7.777396202087402,-6.820189476013184,57.55424499511719,7.777396202087402,-7.777396202087402,,,24,24,,,,,,,,,
-6.820189476013184,54.97932052612305,7.773987770080566,-7.773987770080566,-6.820189476013184,54.97932434082031,7.773987770080566,-7.773987770080566,0.0,nan,25,25,,,,,,,,,
-6.820189476013184,56.2191047668457,7.7704758644104,-7.7704758644104,-6.820189476013184,56.21910095214844,7.7704758644104,-7.7704758644104,,,26,26,,,,,,,,,
-6.820189476013184,57.6019287109375,7.766863822937012,-7.766863822937012,-6.820189476013184,57.6019287109375,7.766863822937012,-7.766863822937012,,,27,27,,,,,,,,,
-6.820189476013184,61.98883056640625,7.763154029846191,-7.763154029846191,-6.820189476013184,61.98883056640625,7.763154029846191,-7.763154029846191,,,28,28,,,,,,,,,
-6.820189476013184,58.841705322265625,7.7593488693237305,-7.7593488693237305,-6.820189476013184,58.841705322265625,7.7593488693237305,-7.7593488693237305,,,29,29,,,,,,,,,
-6.820189476013184,54.4071159362793,7.755453586578369,-7.755453586578369,-6.820189476013184,54.40711975097656,7.755453586578369,-7.755453586578369,0.0,nan,30,30,,,,,,,,,
-6.820189476013184,55.64690017700195,7.75147008895874,-7.75147008895874,-6.820189476013184,55.64689636230469,7.75147008895874,-7.75147008895874,,,31,31,122.40409851074219,0.06857883930206299,-18.15694808959961,8.985591888427734,122.40409851074219,0.06857883930206299,-18.15694808959961,8.985591888427734,
-6.820189476013184,109.14802551269531,7.7474045753479,-7.7474045753479,-6.820189476013184,109.14802551269531,7.7474045753479,-7.7474045753479,,,32,32,,,,,,,,,
-6.820189476013184,81.58683776855469,7.743263244628906,-7.743263244628906,-6.820189476013184,81.58683776855469,7.743263244628906,-7.743263244628906,,,33,33,,,,,,,,,
