log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-6.087798118591309,67.61550903320312,10.212791442871094,-10.212791442871094,-6.087798118591309,67.61550903320312,10.212791442871094,-10.212791442871094,0.0,nan,0,0,,,,,,,,,
-6.087798118591309,60.22453689575195,10.207748413085938,-10.207748413085938,-6.087798118591309,60.22453308105469,10.207748413085938,-10.207748413085938,,,1,1,101.66168212890625,0.04857313632965088,-44.717071533203125,39.13156509399414,101.66168212890625,0.04857313632965088,-44.717071533203125,39.13156509399414,
-6.087798118591309,72.38388061523438,10.202862739562988,-10.202862739562988,-6.087798118591309,72.38388061523438,10.202862739562988,-10.202862739562988,,,2,2,,,,,,,,,
-6.087798118591309,61.03515625,10.198067665100098,-10.198067665100098,-6.087798118591309,61.03515625,10.198067665100098,-10.198067665100098,,,3,3,,,,,,,,,
-6.087798118591309,58.55560302734375,10.193307876586914,-10.193307876586914,-6.087798118591309,58.55560302734375,10.193307876586914,-10.193307876586914,,,4,4,,,,,,,,,
-6.087798118591309,65.85121154785156,10.188580513000488,-10.188580513000488,-6.087798118591309,65.85121154785156,10.188580513000488,-10.188580513000488,0.0,nan,5,5,,,,,,,,,
-6.087798118591309,89.263916015625,10.183911323547363,-10.183911323547363,-6.087798118591309,89.263916015625,10.183911323547363,-10.183911323547363,,,6,6,,,,,,,,,
-6.087798118591309,75.19721984863281,10.179311752319336,-10.179311752319336,-6.087798118591309,75.19721984863281,10.179311752319336,-10.179311752319336,,,7,7,,,,,,,,,
-6.087798118591309,119.59075927734375,10.174786567687988,-10.174786567687988,-6.087798118591309,119.59075927734375,10.174786567687988,-10.174786567687988,,,8,8,,,,,,,,,
-6.087798118591309,82.63587951660156,10.170323371887207,-10.170323371887207,-6.087798118591309,82.63587951660156,10.170323371887207,-10.170323371887207,,,9,9,,,,,,,,,
-6.087798118591309,56.79130935668945,10.165908813476562,-10.165908813476562,-6.087798118591309,56.79130554199219,10.165908813476562,-10.165908813476562,0.0,nan,10,10,,,,,,,,,
-6.087798118591309,65.56510925292969,10.161530494689941,-10.161530494689941,-6.087798118591309,65.56510925292969,10.161530494689941,-10.161530494689941,,,11,11,101.61399841308594,0.022671937942504883,-64.89691925048828,59.2598762512207,101.61399841308594,0.022671937942504883,-64.89691925048828,59.2598762512207,
-6.087798118591309,65.2313232421875,10.157171249389648,-10.157171249389648,-6.087798118591309,65.2313232421875,10.157171249389648,-10.157171249389648,,,12,12,,,,,,,,,
-6.087798118591309,69.61822509765625,10.152826309204102,-10.152826309204102,-6.087798118591309,69.61822509765625,10.152826309204102,-10.152826309204102,,,13,13,,,,,,,,,
-6.087798118591309,75.00648498535156,10.148487091064453,-10.148487091064453,-6.087798118591309,75.00648498535156,10.148487091064453,-10.148487091064453,,,14,14,,,,,,,,,
-6.087798118591309,60.84442138671875,10.144152641296387,-10.144152641296387,-6.087798118591309,60.84442138671875,10.144152641296387,-10.144152641296387,0.0,nan,15,15,,,,,,,,,
-6.087798118591309,55.408477783203125,10.139827728271484,-10.139827728271484,-6.087798118591309,55.408477783203125,10.139827728271484,-10.139827728271484,,,16,16,,,,,,,,,
-6.087798118591309,56.8389892578125,10.135513305664062,-10.135513305664062,-6.087798118591309,56.8389892578125,10.135513305664062,-10.135513305664062,,,17,17,,,,,,,,,
-6.087798118591309,56.9820442199707,10.13121223449707,-10.13121223449707,-6.087798118591309,56.98204040527344,10.13121223449707,-10.13121223449707,,,18,18,,,,,,,,,
-6.087798118591309,56.6005744934082,10.12692928314209,-10.12692928314209,-6.087798118591309,56.60057067871094,10.12692928314209,-10.12692928314209,,,19,19,,,,,,,,,
-6.087798118591309,80.25169372558594,10.12267017364502,-10.12267017364502,-6.087798118591309,80.25169372558594,10.12267017364502,-10.12267017364502,0.0,nan,20,20,,,,,,,,,
-6.087798118591309,69.0460205078125,10.118436813354492,-10.118436813354492,-6.087798118591309,69.0460205078125,10.118436813354492,-10.118436813354492,,,21,21,105.85784912109375,0.006475687026977539,-88.55525970458984,82.02973937988281,105.85784912109375,0.006475687026977539,-88.55525970458984,82.02973937988281,
-6.087798118591309,59.3662223815918,10.114230155944824,-10.114230155944824,-6.087798118591309,59.36622619628906,10.114230155944824,-10.114230155944824,,,22,22,,,,,,,,,
-6.087798118591309,56.2191047668457,10.1100435256958,-10.1100435256958,-6.087798118591309,56.21910095214844,10.1100435256958,-10.1100435256958,,,23,23,,,,,,,,,
-6.087798118591309,66.42341613769531,10.105875015258789,-10.105875015258789,-6.087798118591309,66.42341613769531,10.105875015258789,-10.105875015258789,,,24,24,,,,,,,,,
