log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-6.101032733917236,7.534027099609375,9.511096954345703,-9.511096954345703,-6.101032733917236,7.534027099609375,9.511096954345703,-9.511096954345703,0.0,nan,0,0,,,,,,,,,
-6.101032733917236,6.117821216583252,9.496377944946289,-9.496377944946289,-6.101032733917236,6.117820739746094,9.496377944946289,-9.496377944946289,,,1,1,10.824204444885254,0.010299921035766602,-42.681697845458984,37.118614196777344,10.824203491210938,0.010299921035766602,-42.681697845458984,37.118614196777344,
-6.101032733917236,7.13348388671875,9.481871604919434,-9.481871604919434,-6.101032733917236,7.13348388671875,9.481871604919434,-9.481871604919434,,,2,2,,,,,,,,,
-6.101032733917236,6.260871410369873,9.467586517333984,-9.467586517333984,-6.101032733917236,6.260871887207031,9.467586517333984,-9.467586517333984,,,3,3,,,,,,,,,
-6.101032733917236,6.160736083984375,9.453514099121094,-9.453514099121094,-6.101032733917236,6.160736083984375,9.453514099121094,-9.453514099121094,,,4,4,,,,,,,,,
-6.101032733917236,5.9604644775390625,9.439645767211914,-9.439645767211914,-6.101032733917236,5.9604644775390625,9.439645767211914,-9.439645767211914,0.0,nan,5,5,,,,,,,,,
-6.101032733917236,6.0749053955078125,9.425968170166016,-9.425968170166016,-6.101032733917236,6.0749053955078125,9.425968170166016,-9.425968170166016,,,6,6,,,,,,,,,
-6.101032733917236,6.318091869354248,9.412474632263184,-9.412474632263184,-6.101032733917236,6.318092346191406,9.412474632263184,-9.412474632263184,,,7,7,,,,,,,,,
-6.101032733917236,5.936622142791748,9.399160385131836,-9.399160385131836,-6.101032733917236,5.936622619628906,9.399160385131836,-9.399160385131836,,,8,8,,,,,,,,,
-6.101032733917236,6.041527271270752,9.386017799377441,-9.386017799377441,-6.101032733917236,6.041526794433594,9.386017799377441,-9.386017799377441,,,9,9,,,,,,,,,
-6.101032733917236,6.3037872314453125,9.373039245605469,-9.373039245605469,-6.101032733917236,6.3037872314453125,9.373039245605469,-9.373039245605469,0.0,nan,10,10,,,,,,,,,
