log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-5.882394313812256,1.6527174711227417,9.303894996643066,-9.303894996643066,-5.882394313812256,1.6527175903320312,9.303894996643066,-9.303894996643066,0.0,nan,0,0,,,,,,,,,
-5.882394313812256,1.4438629150390625,9.291631698608398,-9.291631698608398,-5.882394313812256,1.4438629150390625,9.291631698608398,-9.291631698608398,,,1,1,2.9878616333007812,0.012363195419311523,-47.7301025390625,42.0452880859375,2.9878616333007812,0.012363195419311523,-47.7301025390625,42.0452880859375,
-5.882394313812256,1.4200209379196167,9.279587745666504,-9.279587745666504,-5.882394313812256,1.4200210571289062,9.279587745666504,-9.279587745666504,,,2,2,,,,,,,,,
-5.882394313812256,1.4553070068359375,9.267765045166016,-9.267765045166016,-5.882394313812256,1.4553070068359375,9.267765045166016,-9.267765045166016,,,3,3,,,,,,,,,
-5.882394313812256,1.5401841402053833,9.256157875061035,-9.256157875061035,-5.882394313812256,1.5401840209960938,9.256157875061035,-9.256157875061035,,,4,4,,,,,,,,,
-5.882394313812256,1.4562608003616333,9.24476432800293,-9.24476432800293,-5.882394313812256,1.4562606811523438,9.24476432800293,-9.24476432800293,0.0,nan,5,5,,,,,,,,,
-5.882394313812256,1.4562608003616333,9.2335844039917,-9.2335844039917,-5.882394313812256,1.4562606811523438,9.2335844039917,-9.2335844039917,,,6,6,,,,,,,,,
-5.882394313812256,1.6164780855178833,9.22260856628418,-9.22260856628418,-5.882394313812256,1.6164779663085938,9.22260856628418,-9.22260856628418,,,7,7,,,,,,,,,
-5.882394313812256,1.4209747314453125,9.211833000183105,-9.211833000183105,-5.882394313812256,1.4209747314453125,9.211833000183105,-9.211833000183105,,,8,8,,,,,,,,,
-5.882394313812256,1.48773193359375,9.201249122619629,-9.201249122619629,-5.882394313812256,1.48773193359375,9.201249122619629,-9.201249122619629,,,9,9,,,,,,,,,
-5.882394313812256,1.4591217041015625,9.190849304199219,-9.190849304199219,-5.882394313812256,1.4591217041015625,9.190849304199219,-9.190849304199219,0.0,nan,10,10,,,,,,,,,
-5.882394313812256,1.4600754976272583,9.18062686920166,-9.18062686920166,-5.882394313812256,1.4600753784179688,9.18062686920166,-9.18062686920166,,,11,11,2.9878616333007812,0.007211208343505859,-46.43533706665039,40.72160339355469,2.9878616333007812,0.007211208343505859,-46.43533706665039,40.72160339355469,
-5.882394313812256,1.4524461030960083,9.170572280883789,-9.170572280883789,-5.882394313812256,1.4524459838867188,9.170572280883789,-9.170572280883789,,,12,12,,,,,,,,,
-5.882394313812256,1.4438629150390625,9.160676956176758,-9.160676956176758,-5.882394313812256,1.4438629150390625,9.160676956176758,-9.160676956176758,,,13,13,,,,,,,,,
-5.882394313812256,1.4400482177734375,9.150928497314453,-9.150928497314453,-5.882394313812256,1.4400482177734375,9.150928497314453,-9.150928497314453,,,14,14,,,,,,,,,
-5.882394313812256,1.6126633882522583,9.141322135925293,-9.141322135925293,-5.882394313812256,1.6126632690429688,9.141322135925293,-9.141322135925293,0.0,nan,15,15,,,,,,,,,
-5.882394313812256,1.7194749116897583,9.131845474243164,-9.131845474243164,-5.882394313812256,1.7194747924804688,9.131845474243164,-9.131845474243164,,,16,16,,,,,,,,,
-5.882394313812256,1.5039442777633667,9.122490882873535,-9.122490882873535,-5.882394313812256,1.5039443969726562,9.122490882873535,-9.122490882873535,,,17,17,,,,,,,,,
-5.882394313812256,1.6603468656539917,9.113249778747559,-9.113249778747559,-5.882394313812256,1.6603469848632812,9.113249778747559,-9.113249778747559,,,18,18,,,,,,,,,
-5.882394313812256,1.4562608003616333,9.104113578796387,-9.104113578796387,-5.882394313812256,1.4562606811523438,9.104113578796387,-9.104113578796387,,,19,19,,,,,,,,,
-5.882394313812256,1.4925001859664917,9.095074653625488,-9.095074653625488,-5.882394313812256,1.4925003051757812,9.095074653625488,-9.095074653625488,0.0,nan,20,20,,,,,,,,,
-5.882394313812256,1.6202927827835083,9.086125373840332,-9.086125373840332,-5.882394313812256,1.6202926635742188,9.086125373840332,-9.086125373840332,,,21,21,2.9954910278320312,0.009222626686096191,-39.58073043823242,33.81744384765625,2.9954910278320312,0.009222626686096191,-39.58073043823242,33.81744384765625,
-5.882394313812256,1.4162062406539917,9.07726001739502,-9.07726001739502,-5.882394313812256,1.4162063598632812,9.07726001739502,-9.07726001739502,,,22,22,,,,,,,,,
-5.882394313812256,1.407623291015625,9.06847095489502,-9.06847095489502,-5.882394313812256,1.407623291015625,9.06847095489502,-9.06847095489502,,,23,23,,,,,,,,,
-5.882394313812256,1.47247314453125,9.059751510620117,-9.059751510620117,-5.882394313812256,1.47247314453125,9.059751510620117,-9.059751510620117,,,24,24,,,,,,,,,
-5.882394313812256,1.5277862548828125,9.051098823547363,-9.051098823547363,-5.882394313812256,1.5277862548828125,9.051098823547363,-9.051098823547363,0.0,nan,25,25,,,,,,,,,
-5.882394313812256,1.4352797269821167,9.042506217956543,-9.042506217956543,-5.882394313812256,1.4352798461914062,9.042506217956543,-9.042506217956543,,,26,26,,,,,,,,,
-5.882394313812256,1.4562608003616333,9.033967018127441,-9.033967018127441,-5.882394313812256,1.4562606811523438,9.033967018127441,-9.033967018127441,,,27,27,,,,,,,,,
